Order_Detail_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Net_Sales
OD000414,ORD000267,PROD0181,5,90661,10,453305,45330.5,407974.5
OD000415,ORD000268,PROD0153,5,195000,5,975000,48750,926250
OD000416,ORD000269,PROD0104,6,155000,2,930000,18600,911400
OD000417,ORD000270,PROD0087,4,150000,5,600000,30000,570000
OD000418,ORD000270,PROD0034,8,98000,0,784000,0,784000
OD000419,ORD000271,PROD0158,5,265000,0,1325000,0,1325000
OD000420,ORD000272,PROD0160,3,310000,15,930000,139500,790500
OD000421,ORD000272,PROD0026,4,85000,0,340000,0,340000
OD000422,ORD000273,PROD0184,4,79485,5,317940,15897,302043
OD000423,ORD000273,PROD0066,10,114500,0,1145000,0,1145000
OD000424,ORD000274,PROD0135,4,350000,0,1400000,0,1400000
OD000425,ORD000274,PROD0026,3,85000,0,255000,0,255000
OD000426,ORD000275,PROD0037,7,105000,0,735000,0,735000
OD000427,ORD000275,PROD0122,9,165000,5,1485000,74250,1410750
OD000428,ORD000275,PROD0083,5,138000,0,690000,0,690000
OD000429,ORD000276,PROD0006,5,65000,5,325000,16250,308750
OD000430,ORD000276,PROD0188,7,254957,5,1784699,89234.95,1695464.05
OD000431,ORD000277,PROD0178,7,115000,2,805000,16100,788900
OD000432,ORD000278,PROD0039,2,115000,0,230000,0,230000
OD000433,ORD000279,PROD0130,10,250000,0,2500000,0,2500000
OD000434,ORD000280,PROD0035,4,98000,0,392000,0,392000
OD000435,ORD000281,PROD0144,6,295000,0,1770000,0,1770000
OD000436,ORD000281,PROD0141,1,235000,2,235000,4700,230300
OD000437,ORD000282,PROD0150,7,255000,2,1785000,35700,1749300
OD000438,ORD000283,PROD0109,2,150000,0,300000,0,300000
OD000439,ORD000284,PROD0005,1,60000,0,60000,0,60000
OD000440,ORD000284,PROD0041,10,95000,5,950000,47500,902500
OD000441,ORD000285,PROD0199,2,63002,0,126004,0,126004
OD000442,ORD000286,PROD0124,8,178000,2,1424000,28480,1395520
OD000443,ORD000287,PROD0069,6,125000,10,750000,75000,675000
OD000444,ORD000287,PROD0188,3,254957,7,764871,53540.97,711330.03
OD000445,ORD000288,PROD0087,4,150000,2,600000,12000,588000
OD000446,ORD000289,PROD0172,2,277000,5,554000,27700,526300
OD000447,ORD000290,PROD0162,7,210000,15,1470000,220500,1249500
OD000448,ORD000291,PROD0002,9,50000,7,450000,31500,418500
OD000449,ORD000291,PROD0187,4,225148,5,900592,45029.6,855562.4
OD000450,ORD000292,PROD0176,10,450000,5,4500000,225000,4275000
OD000451,ORD000292,PROD0199,2,63002,10,126004,12600.4,113403.6
OD000452,ORD000293,PROD0126,10,210000,0,2100000,0,2100000
OD000453,ORD000293,PROD0140,8,225000,5,1800000,90000,1710000
OD000454,ORD000294,PROD0054,1,115000,2,115000,2300,112700
OD000455,ORD000295,PROD0031,9,100000,5,900000,45000,855000
OD000456,ORD000295,PROD0019,1,95000,0,95000,0,95000
OD000457,ORD000296,PROD0036,10,102000,7,1020000,71400,948600
OD000458,ORD000297,PROD0195,7,160472,0,1123304,0,1123304
OD000459,ORD000297,PROD0056,3,125000,5,375000,18750,356250
OD000460,ORD000298,PROD0006,10,65000,10,650000,65000,585000
OD000461,ORD000299,PROD0138,4,190000,0,760000,0,760000
OD000462,ORD000300,PROD0037,2,105000,2,210000,4200,205800
OD000463,ORD000301,PROD0103,3,148000,2,444000,8880,435120
OD000464,ORD000302,PROD0135,9,350000,5,3150000,157500,2992500
OD000465,ORD000303,PROD0115,10,158000,0,1580000,0,1580000
OD000466,ORD000304,PROD0152,10,285000,7,2850000,199500,2650500
OD000467,ORD000304,PROD0004,6,60000,5,360000,18000,342000
OD000468,ORD000305,PROD0054,2,115000,0,230000,0,230000
OD000469,ORD000305,PROD0082,10,138000,5,1380000,69000,1311000
OD000470,ORD000306,PROD0148,6,210000,2,1260000,25200,1234800
OD000471,ORD000306,PROD0109,9,150000,2,1350000,27000,1323000
OD000472,ORD000307,PROD0154,1,200000,15,200000,30000,170000
OD000473,ORD000308,PROD0149,3,225000,2,675000,13500,661500
OD000474,ORD000309,PROD0161,3,195000,0,585000,0,585000
OD000475,ORD000309,PROD0122,5,165000,2,825000,16500,808500
OD000476,ORD000309,PROD0151,9,265000,5,2385000,119250,2265750
OD000477,ORD000310,PROD0136,5,380000,5,1900000,95000,1805000
OD000478,ORD000311,PROD0007,7,70000,0,490000,0,490000
OD000479,ORD000311,PROD0057,5,135000,0,675000,0,675000
OD000480,ORD000312,PROD0179,10,65000,7,650000,45500,604500
OD000481,ORD000312,PROD0019,10,95000,0,950000,0,950000
OD000482,ORD000313,PROD0113,9,150000,0,1350000,0,1350000
OD000483,ORD000314,PROD0154,2,200000,15,400000,60000,340000
OD000484,ORD000314,PROD0087,9,150000,5,1350000,67500,1282500
OD000485,ORD000315,PROD0036,8,102000,0,816000,0,816000
OD000486,ORD000315,PROD0005,4,60000,0,240000,0,240000
OD000487,ORD000316,PROD0133,3,295000,2,885000,17700,867300
OD000488,ORD000316,PROD0119,10,185000,5,1850000,92500,1757500
OD000489,ORD000317,PROD0139,8,210000,0,1680000,0,1680000
OD000490,ORD000318,PROD0033,3,98000,7,294000,20580,273420
OD000491,ORD000319,PROD0094,3,158000,0,474000,0,474000
OD000492,ORD000319,PROD0110,6,155000,0,930000,0,930000
OD000493,ORD000320,PROD0168,6,320000,5,1920000,96000,1824000
OD000494,ORD000321,PROD0038,9,111000,7,999000,69930,929070
OD000495,ORD000322,PROD0140,7,225000,5,1575000,78750,1496250
OD000496,ORD000322,PROD0138,9,190000,0,1710000,0,1710000
OD000497,ORD000323,PROD0119,5,185000,2,925000,18500,906500
OD000498,ORD000324,PROD0018,10,94000,0,940000,0,940000
OD000499,ORD000324,PROD0024,10,98000,0,980000,0,980000
OD000500,ORD000325,PROD0121,10,160000,2,1600000,32000,1568000
OD000501,ORD000325,PROD0125,8,195000,5,1560000,78000,1482000
OD000502,ORD000325,PROD0129,4,235000,10,940000,94000,846000
OD000503,ORD000326,PROD0155,2,220000,15,440000,66000,374000
OD000504,ORD000327,PROD0080,6,145000,5,870000,43500,826500
OD000505,ORD000328,PROD0060,4,150000,7,600000,42000,558000
OD000506,ORD000329,PROD0184,2,79485,0,158970,0,158970
OD000507,ORD000330,PROD0139,4,210000,7,840000,58800,781200
OD000508,ORD000331,PROD0106,9,140000,0,1260000,0,1260000
OD000509,ORD000331,PROD0112,3,170000,2,510000,10200,499800
OD000510,ORD000331,PROD0151,1,265000,0,265000,0,265000
OD000511,ORD000332,PROD0063,3,140000,5,420000,21000,399000
OD000512,ORD000333,PROD0089,2,140000,5,280000,14000,266000
OD000513,ORD000334,PROD0009,2,75000,0,150000,0,150000
OD000514,ORD000335,PROD0159,5,285000,7,1425000,99750,1325250
OD000515,ORD000336,PROD0101,9,138000,10,1242000,124200,1117800
OD000516,ORD000336,PROD0180,4,142869,5,571476,28573.8,542902.2
OD000517,ORD000337,PROD0060,10,150000,0,1500000,0,1500000
OD000518,ORD000337,PROD0083,9,138000,7,1242000,86940,1155060
OD000519,ORD000338,PROD0011,2,75000,0,150000,0,150000
OD000520,ORD000339,PROD0194,7,285723,0,2000061,0,2000061
OD000521,ORD000340,PROD0069,8,125000,0,1000000,0,1000000
OD000522,ORD000340,PROD0031,8,100000,2,800000,16000,784000
OD000523,ORD000341,PROD0123,3,170000,0,510000,0,510000
OD000524,ORD000341,PROD0170,8,245000,2,1960000,39200,1920800
OD000525,ORD000342,PROD0023,6,98000,2,588000,11760,576240
OD000526,ORD000343,PROD0106,3,140000,7,420000,29400,390600
OD000527,ORD000344,PROD0095,2,162000,10,324000,32400,291600
OD000528,ORD000345,PROD0028,4,95000,10,380000,38000,342000
OD000529,ORD000346,PROD0056,3,125000,0,375000,0,375000
OD000530,ORD000347,PROD0126,6,210000,7,1260000,88200,1171800
OD000531,ORD000347,PROD0198,5,26819,5,134095,6704.75,127390.25
OD000532,ORD000348,PROD0027,2,92000,0,184000,0,184000
OD000533,ORD000349,PROD0127,8,225000,2,1800000,36000,1764000
OD000534,ORD000349,PROD0178,1,115000,2,115000,2300,112700
OD000535,ORD000350,PROD0152,5,285000,2,1425000,28500,1396500
OD000536,ORD000350,PROD0164,1,235000,10,235000,23500,211500
OD000537,ORD000351,PROD0184,9,79485,2,715365,14307.3,701057.7
OD000538,ORD000351,PROD0131,4,280000,0,1120000,0,1120000
OD000539,ORD000352,PROD0008,1,70000,7,70000,4900,65100
OD000540,ORD000352,PROD0047,3,120000,7,360000,25200,334800
OD000541,ORD000353,PROD0083,6,138000,5,828000,41400,786600
OD000542,ORD000354,PROD0193,8,348268,5,2786144,139307.2,2646836.8
OD000543,ORD000354,PROD0042,2,98000,7,196000,13720,182280
OD000544,ORD000355,PROD0171,4,255000,0,1020000,0,1020000
OD000545,ORD000355,PROD0127,2,225000,5,450000,22500,427500
OD000546,ORD000356,PROD0144,3,295000,15,885000,132750,752250
OD000547,ORD000357,PROD0021,4,95000,7,380000,26600,353400
OD000548,ORD000357,PROD0074,6,132000,0,792000,0,792000
OD000549,ORD000358,PROD0093,2,155000,10,310000,31000,279000
OD000550,ORD000358,PROD0097,7,130000,0,910000,0,910000
OD000551,ORD000358,PROD0176,8,450000,5,3600000,180000,3420000
OD000552,ORD000359,PROD0068,10,120000,5,1200000,60000,1140000
OD000553,ORD000359,PROD0174,6,325000,0,1950000,0,1950000
OD000554,ORD000360,PROD0170,5,245000,0,1225000,0,1225000
OD000555,ORD000361,PROD0129,7,235000,5,1645000,82250,1562750
OD000556,ORD000361,PROD0062,10,170000,0,1700000,0,1700000
OD000557,ORD000362,PROD0020,1,95000,2,95000,1900,93100
OD000558,ORD000363,PROD0048,2,122200,7,244400,17108,227292
OD000559,ORD000364,PROD0122,3,165000,5,495000,24750,470250
OD000560,ORD000365,PROD0043,2,98000,10,196000,19600,176400
OD000561,ORD000365,PROD0181,6,90661,10,543966,54396.6,489569.4
OD000562,ORD000366,PROD0081,1,135000,10,135000,13500,121500
OD000563,ORD000366,PROD0057,1,135000,2,135000,2700,132300
OD000564,ORD000367,PROD0125,7,195000,0,1365000,0,1365000
OD000565,ORD000368,PROD0032,2,105000,5,210000,10500,199500
OD000566,ORD000369,PROD0167,4,295000,10,1180000,118000,1062000
OD000567,ORD000370,PROD0110,1,155000,7,155000,10850,144150
OD000568,ORD000371,PROD0185,8,232339,5,1858712,92935.6,1765776.4
OD000569,ORD000372,PROD0171,10,255000,7,2550000,178500,2371500
OD000570,ORD000373,PROD0017,7,90000,2,630000,12600,617400
OD000571,ORD000374,PROD0180,5,142869,5,714345,35717.25,678627.75
OD000572,ORD000375,PROD0010,4,75000,0,300000,0,300000
OD000573,ORD000375,PROD0159,1,285000,5,285000,14250,270750
OD000574,ORD000376,PROD0073,3,128000,2,384000,7680,376320
OD000575,ORD000377,PROD0069,5,125000,0,625000,0,625000
OD000576,ORD000377,PROD0163,1,225000,0,225000,0,225000
OD000577,ORD000378,PROD0055,9,120000,5,1080000,54000,1026000
OD000578,ORD000379,PROD0182,7,295189,5,2066323,103316.15,1963006.85
OD000579,ORD000380,PROD0009,2,75000,10,150000,15000,135000
OD000580,ORD000381,PROD0034,9,98000,10,882000,88200,793800
OD000581,ORD000382,PROD0072,3,125000,2,375000,7500,367500
OD000582,ORD000383,PROD0058,7,145000,2,1015000,20300,994700
OD000583,ORD000383,PROD0175,10,435000,0,4350000,0,4350000
OD000584,ORD000384,PROD0181,4,90661,2,362644,7252.88,355391.12
OD000585,ORD000385,PROD0085,9,145000,7,1305000,91350,1213650
OD000586,ORD000386,PROD0116,10,162000,5,1620000,81000,1539000
OD000587,ORD000387,PROD0068,6,120000,0,720000,0,720000
OD000588,ORD000388,PROD0082,7,138000,5,966000,48300,917700
OD000589,ORD000388,PROD0068,2,120000,10,240000,24000,216000
OD000590,ORD000389,PROD0049,9,95000,0,855000,0,855000
OD000591,ORD000390,PROD0139,3,210000,10,630000,63000,567000
OD000592,ORD000391,PROD0023,3,98000,0,294000,0,294000
OD000593,ORD000391,PROD0059,9,135000,2,1215000,24300,1190700
OD000594,ORD000392,PROD0022,3,95000,2,285000,5700,279300
OD000595,ORD000393,PROD0091,7,148000,0,1036000,0,1036000
OD000596,ORD000394,PROD0135,4,350000,0,1400000,0,1400000
OD000597,ORD000394,PROD0104,4,155000,0,620000,0,620000
OD000598,ORD000395,PROD0145,10,170000,0,1700000,0,1700000
OD000599,ORD000396,PROD0115,1,158000,5,158000,7900,150100
OD000600,ORD000396,PROD0074,8,132000,0,1056000,0,1056000
OD000601,ORD000397,PROD0183,2,324367,0,648734,0,648734
OD000602,ORD000397,PROD0122,9,165000,5,1485000,74250,1410750
OD000603,ORD000398,PROD0008,8,70000,5,560000,28000,532000
OD000604,ORD000399,PROD0032,7,105000,5,735000,36750,698250
OD000605,ORD000400,PROD0135,7,350000,5,2450000,122500,2327500
OD000606,ORD000401,PROD0005,1,60000,10,60000,6000,54000
OD000607,ORD000401,PROD0035,4,98000,0,392000,0,392000
OD000608,ORD000402,PROD0020,8,95000,7,760000,53200,706800
OD000609,ORD000403,PROD0162,6,210000,2,1260000,25200,1234800
OD000610,ORD000403,PROD0022,2,95000,10,190000,19000,171000
OD000611,ORD000404,PROD0041,8,95000,0,760000,0,760000
OD000612,ORD000405,PROD0197,3,221508,15,664524,99678.6,564845.4
OD000613,ORD000405,PROD0025,7,82000,10,574000,57400,516600
OD000614,ORD000406,PROD0048,7,122200,0,855400,0,855400
OD000615,ORD000406,PROD0163,3,225000,2,675000,13500,661500
OD000616,ORD000406,PROD0027,1,92000,0,92000,0,92000
OD000617,ORD000407,PROD0046,10,115000,0,1150000,0,1150000
OD000618,ORD000408,PROD0160,8,310000,2,2480000,49600,2430400
OD000619,ORD000409,PROD0001,1,50000,5,50000,2500,47500
OD000620,ORD000410,PROD0074,2,132000,2,264000,5280,258720
OD000621,ORD000410,PROD0052,6,105000,2,630000,12600,617400
OD000622,ORD000411,PROD0042,9,98000,2,882000,17640,864360
OD000623,ORD000412,PROD0079,3,142000,0,426000,0,426000
OD000624,ORD000412,PROD0045,6,110000,0,660000,0,660000
OD000625,ORD000413,PROD0155,8,220000,5,1760000,88000,1672000
OD000626,ORD000413,PROD0028,9,95000,0,855000,0,855000
OD000627,ORD000414,PROD0080,6,145000,10,870000,87000,783000
OD000628,ORD000414,PROD0016,5,80000,7,400000,28000,372000
OD000629,ORD000414,PROD0022,2,95000,15,190000,28500,161500
OD000630,ORD000415,PROD0137,6,165000,2,990000,19800,970200
OD000631,ORD000415,PROD0091,6,148000,0,888000,0,888000
OD000632,ORD000416,PROD0088,9,155500,0,1399500,0,1399500
OD000633,ORD000416,PROD0055,6,120000,2,720000,14400,705600
OD000634,ORD000417,PROD0030,8,100000,10,800000,80000,720000
OD000635,ORD000418,PROD0176,5,450000,5,2250000,112500,2137500
OD000636,ORD000419,PROD0159,5,285000,15,1425000,213750,1211250
OD000637,ORD000419,PROD0093,1,155000,10,155000,15500,139500
OD000638,ORD000420,PROD0004,5,60000,2,300000,6000,294000
OD000639,ORD000420,PROD0180,3,142869,2,428607,8572.14,420034.86
OD000640,ORD000421,PROD0087,4,150000,0,600000,0,600000
OD000641,ORD000421,PROD0038,10,111000,7,1110000,77700,1032300
OD000642,ORD000422,PROD0026,7,85000,5,595000,29750,565250
OD000643,ORD000423,PROD0200,2,120944,0,241888,0,241888
OD000644,ORD000424,PROD0006,6,65000,10,390000,39000,351000
OD000645,ORD000425,PROD0075,5,135000,7,675000,47250,627750
OD000646,ORD000426,PROD0111,8,16000,10,128000,12800,115200
OD000647,ORD000427,PROD0059,3,135000,0,405000,0,405000
OD000648,ORD000428,PROD0032,7,105000,7,735000,51450,683550
OD000649,ORD000429,PROD0129,8,235000,5,1880000,94000,1786000
OD000650,ORD000430,PROD0014,8,80000,0,640000,0,640000
OD000651,ORD000431,PROD0195,6,160472,0,962832,0,962832
OD000652,ORD000431,PROD0096,1,165000,0,165000,0,165000
OD000653,ORD000431,PROD0148,8,210000,0,1680000,0,1680000
OD000654,ORD000432,PROD0169,10,220000,5,2200000,110000,2090000
OD000655,ORD000432,PROD0158,7,265000,10,1855000,185500,1669500
OD000656,ORD000433,PROD0098,6,132000,15,792000,118800,673200
OD000657,ORD000434,PROD0016,6,80000,0,480000,0,480000
OD000658,ORD000434,PROD0016,1,80000,5,80000,4000,76000
OD000659,ORD000435,PROD0072,10,125000,0,1250000,0,1250000
OD000660,ORD000436,PROD0061,4,155000,0,620000,0,620000
OD000661,ORD000436,PROD0178,8,115000,10,920000,92000,828000
OD000662,ORD000436,PROD0090,6,145000,15,870000,130500,739500
OD000663,ORD000437,PROD0200,7,120944,15,846608,126991.2,719616.8
OD000664,ORD000437,PROD0057,1,135000,5,135000,6750,128250
OD000665,ORD000438,PROD0194,7,285723,7,2000061,140004.27,1860056.73
OD000666,ORD000439,PROD0068,6,120000,2,720000,14400,705600
OD000667,ORD000440,PROD0200,5,120944,7,604720,42330.4,562389.6
OD000668,ORD000440,PROD0101,8,138000,0,1104000,0,1104000
OD000669,ORD000440,PROD0004,7,60000,0,420000,0,420000
OD000670,ORD000441,PROD0189,8,235752,15,1886016,282902.4,1603113.6
OD000671,ORD000441,PROD0042,7,98000,2,686000,13720,672280
OD000672,ORD000441,PROD0161,8,195000,10,1560000,156000,1404000
OD000673,ORD000442,PROD0164,9,235000,0,2115000,0,2115000
OD000674,ORD000443,PROD0041,9,95000,10,855000,85500,769500
OD000675,ORD000443,PROD0114,10,155500,10,1555000,155500,1399500
OD000676,ORD000444,PROD0158,6,265000,0,1590000,0,1590000
OD000677,ORD000445,PROD0190,5,309979,2,1549895,30997.9,1518897.1
OD000678,ORD000445,PROD0079,1,142000,7,142000,9940,132060
OD000679,ORD000446,PROD0083,7,138000,0,966000,0,966000
OD000680,ORD000447,PROD0164,7,235000,2,1645000,32900,1612100
OD000681,ORD000448,PROD0099,3,134000,0,402000,0,402000
OD000682,ORD000449,PROD0124,1,178000,0,178000,0,178000
OD000683,ORD000449,PROD0024,9,98000,0,882000,0,882000
OD000684,ORD000450,PROD0136,2,380000,0,760000,0,760000
OD000685,ORD000451,PROD0067,8,120000,0,960000,0,960000
OD000686,ORD000451,PROD0073,10,128000,15,1280000,192000,1088000
OD000687,ORD000452,PROD0181,10,90661,0,906610,0,906610
OD000688,ORD000452,PROD0143,3,285000,0,855000,0,855000
OD000689,ORD000452,PROD0112,7,170000,7,1190000,83300,1106700
OD000690,ORD000453,PROD0114,10,155500,7,1555000,108850,1446150
OD000691,ORD000454,PROD0172,8,277000,5,2216000,110800,2105200
OD000692,ORD000454,PROD0124,3,178000,2,534000,10680,523320
OD000693,ORD000455,PROD0042,1,98000,2,98000,1960,96040
OD000694,ORD000455,PROD0110,6,155000,15,930000,139500,790500
OD000695,ORD000456,PROD0126,7,210000,10,1470000,147000,1323000
OD000696,ORD000456,PROD0012,2,75000,0,150000,0,150000
OD000697,ORD000457,PROD0027,4,92000,5,368000,18400,349600
OD000698,ORD000458,PROD0095,5,162000,7,810000,56700,753300
OD000699,ORD000459,PROD0116,6,162000,10,972000,97200,874800
OD000700,ORD000459,PROD0011,1,75000,0,75000,0,75000
OD000701,ORD000459,PROD0091,4,148000,15,592000,88800,503200
OD000702,ORD000460,PROD0034,9,98000,7,882000,61740,820260
OD000703,ORD000460,PROD0134,3,310000,5,930000,46500,883500
OD000704,ORD000461,PROD0096,9,165000,5,1485000,74250,1410750
OD000705,ORD000461,PROD0019,9,95000,5,855000,42750,812250
OD000706,ORD000462,PROD0082,9,138000,7,1242000,86940,1155060
OD000707,ORD000463,PROD0187,6,225148,5,1350888,67544.4,1283343.6
OD000708,ORD000464,PROD0010,4,75000,7,300000,21000,279000
OD000709,ORD000465,PROD0081,3,135000,10,405000,40500,364500
OD000710,ORD000465,PROD0028,6,95000,7,570000,39900,530100
OD000711,ORD000466,PROD0181,8,90661,0,725288,0,725288
OD000712,ORD000466,PROD0094,9,158000,2,1422000,28440,1393560
OD000713,ORD000467,PROD0126,1,210000,0,210000,0,210000
OD000714,ORD000468,PROD0194,10,285723,0,2857230,0,2857230
OD000715,ORD000469,PROD0011,3,75000,5,225000,11250,213750
OD000716,ORD000470,PROD0098,3,132000,5,396000,19800,376200
OD000717,ORD000471,PROD0014,4,80000,0,320000,0,320000
OD000718,ORD000472,PROD0155,4,220000,5,880000,44000,836000
OD000719,ORD000473,PROD0118,2,180000,0,360000,0,360000
OD000720,ORD000473,PROD0089,4,140000,10,560000,56000,504000
OD000721,ORD000474,PROD0059,9,135000,5,1215000,60750,1154250
OD000722,ORD000475,PROD0039,1,115000,0,115000,0,115000
OD000723,ORD000475,PROD0183,7,324367,10,2270569,227056.9,2043512.1
OD000724,ORD000476,PROD0005,9,60000,0,540000,0,540000
OD000725,ORD000476,PROD0026,7,85000,0,595000,0,595000
OD000726,ORD000476,PROD0076,5,135000,2,675000,13500,661500
OD000727,ORD000477,PROD0079,6,142000,0,852000,0,852000
OD000728,ORD000478,PROD0184,6,79485,7,476910,33383.7,443526.3
OD000729,ORD000478,PROD0063,4,140000,15,560000,84000,476000
OD000730,ORD000479,PROD0065,9,110000,7,990000,69300,920700
OD000731,ORD000480,PROD0047,7,120000,2,840000,16800,823200
OD000732,ORD000481,PROD0074,1,132000,0,132000,0,132000
OD000733,ORD000482,PROD0054,8,115000,2,920000,18400,901600
OD000734,ORD000483,PROD0139,3,210000,0,630000,0,630000
OD000735,ORD000483,PROD0160,6,310000,10,1860000,186000,1674000
OD000736,ORD000484,PROD0148,2,210000,0,420000,0,420000
OD000737,ORD000484,PROD0161,5,195000,0,975000,0,975000
OD000738,ORD000485,PROD0122,2,165000,7,330000,23100,306900
OD000739,ORD000485,PROD0138,3,190000,5,570000,28500,541500
OD000740,ORD000486,PROD0068,9,120000,15,1080000,162000,918000
OD000741,ORD000486,PROD0200,1,120944,15,120944,18141.6,102802.4
OD000742,ORD000487,PROD0190,4,309979,2,1239916,24798.32,1215117.68
OD000743,ORD000487,PROD0012,1,75000,10,75000,7500,67500
OD000744,ORD000488,PROD0071,2,128000,15,256000,38400,217600
OD000745,ORD000488,PROD0139,8,210000,10,1680000,168000,1512000
OD000746,ORD000489,PROD0059,6,135000,10,810000,81000,729000
OD000747,ORD000489,PROD0103,4,148000,5,592000,29600,562400
OD000748,ORD000490,PROD0169,1,220000,0,220000,0,220000
OD000749,ORD000490,PROD0178,8,115000,10,920000,92000,828000
OD000750,ORD000491,PROD0188,3,254957,2,764871,15297.42,749573.58
OD000751,ORD000492,PROD0130,6,250000,10,1500000,150000,1350000
OD000752,ORD000493,PROD0192,2,135661,5,271322,13566.1,257755.9
OD000753,ORD000494,PROD0130,5,250000,5,1250000,62500,1187500
